valid_AphiaID,valid_name,AphiaID,quality_grade,observed_on,identifications_most_agree,num_identification_agreements,lat,lon,taxa_rank,taxa_name
123083,Holothuroidea,123083,needs_id,2024-05-25,False,0,10.942263,-85.7128096,family,
596162,Hexaplex princeps,596162,needs_id,2024-05-25,False,0,10.942263,-85.7128096,family,Muricidae
596162,Hexaplex princeps,596162,research,2024-05-25,False,0,10.942263,-85.7128096,family,Muricidae
275780,Halichoeres nicholsi,275780,research,2024-05-25,False,0,10.942263,-85.7128096,family,Labridae
275780,Halichoeres nicholsi,275780,research,2024-05-25,False,0,10.942263,-85.7128096,family,Labridae
275729,Haemulon maculicauda,275729,needs_id,2024-05-25,False,0,10.942263,-85.7128096,family,Haemulidae
275763,Halichoeres dispilus,275763,research,2024-05-25,False,0,10.942263,-85.7128096,family,Labridae
275763,Halichoeres dispilus,275763,research,2024-05-25,False,0,10.942263,-85.7128096,family,Labridae
219926,Arothron meleagris,219926,research,2024-05-25,False,0,10.942263,-85.7128096,family,Tetraodontidae
219926,Arothron meleagris,219926,research,2024-05-25,False,0,10.942263,-85.7128096,family,Tetraodontidae
1006825,Urobatis pardalis,1006825,research,2024-03-02,True,1,10.942263,-85.7128096,family,Urotrygonidae
281202,Johnrandallia nigrirostris,281202,research,2024-03-02,False,0,10.942263,-85.7128096,family,Chaetodontidae
275736,Haemulon sexfasciatum,275736,research,2024-09-07,False,0,8.707268,-83.8817571,family,Haemulidae
275736,Haemulon sexfasciatum,275736,research,2024-09-07,False,0,8.707268,-83.8817571,family,Haemulidae
214557,Triaenodon obesus,214557,research,2024-09-07,True,1,8.707268,-83.8817571,family,Carcharhinidae
276853,Sufflamen verres,276853,research,2024-09-07,True,1,8.707268,-83.8817571,family,Balistidae
275736,Haemulon sexfasciatum,275736,research,2024-09-07,False,0,8.707268,-83.8817571,family,Haemulidae
276668,Stegastes flavilatus,276668,research,2024-09-07,False,0,8.707268,-83.8817571,family,Pomacentridae
273858,Epinephelus labriformis,273858,research,2024-09-07,False,0,8.707268,-83.8817571,family,Epinephelidae
220083,Zanclus cornutus,220083,research,2024-09-07,True,1,8.707268,-83.8817571,family,Zanclidae
219127,Scarus ghobban,219127,research,2024-09-07,False,0,8.707268,-83.8817571,family,Scaridae
220083,Zanclus cornutus,220083,research,2024-09-07,True,1,8.707268,-83.8817571,family,Zanclidae
279161,Pseudobalistes naufragium,279161,research,2024-09-07,True,1,8.707268,-83.8817571,family,Balistidae
137206,Chelonia mydas,137206,research,2024-09-07,True,1,8.7971672682,-83.8527784564,family,Cheloniidae
137207,Eretmochelys imbricata,137207,needs_id,2024-09-07,False,0,8.7873358677,-83.8849494309,family,Cheloniidae
137206,Chelonia mydas,137206,research,2024-09-07,True,2,8.7140343124,-83.8628258593,family,Cheloniidae
219634,Acanthurus xanthopterus,219634,research,2024-09-07,False,0,8.707268,-83.8817571,family,Acanthuridae
276552,Lutjanus viridis,276552,research,2024-09-07,False,0,8.707268,-83.8817571,family,Lutjanidae
1750630,Cephalopholis colonus,1750630,research,2024-09-07,False,0,8.707268,-83.8817571,family,Epinephelidae
273343,Chaetodon humeralis,273343,research,2024-09-07,False,0,8.707268,-83.8817571,family,Chaetodontidae
218419,Caranx melampygus,218419,research,2024-09-07,False,0,8.707268,-83.8817571,family,Carangidae
1750630,Cephalopholis colonus,1750630,research,2024-09-07,False,0,8.707268,-83.8817571,family,Epinephelidae
273271,Caranx caballus,273271,research,2024-09-07,False,0,8.707268,-83.8817571,family,Carangidae
219638,Acanthurus nigricans,219638,research,2024-09-07,True,2,8.707268,-83.8817571,family,Acanthuridae
217495,Gymnothorax flavimarginatus,217495,research,2024-09-07,True,1,8.707268,-83.8817571,family,Muraenidae
276016,Holacanthus passer,276016,research,2024-09-07,True,1,8.707268,-83.8817571,family,Pomacanthidae
275729,Haemulon maculicauda,275729,research,2024-09-07,False,0,8.707268,-83.8817571,family,Haemulidae
219926,Arothron meleagris,219926,research,2024-09-07,True,1,8.707268,-83.8817571,family,Tetraodontidae
274726,Scorpaena mystes,274726,research,2024-09-07,False,0,8.707268,-83.8817571,family,Scorpaenidae
267665,Pacifigorgia,267665,needs_id,2024-09-07,False,0,8.707268,-83.8817571,family,Gorgoniidae
291251,Tubastraea coccinea,291251,needs_id,2024-09-07,False,0,8.707268,-83.8817571,family,Dendrophylliidae
137206,Chelonia mydas,137206,research,2024-09-07,True,2,8.7967569907,-83.9283276902,family,Cheloniidae
267665,Pacifigorgia,267665,needs_id,2024-09-07,False,0,8.707268,-83.8817571,family,Gorgoniidae
217495,Gymnothorax flavimarginatus,217495,research,2024-09-07,True,1,8.707268,-83.8817571,family,Muraenidae
137207,Eretmochelys imbricata,137207,research,2024-09-07,False,0,8.66389313,-83.9662430933,family,Cheloniidae
218429,Gnathanodon speciosus,218429,research,2024-09-07,False,0,8.707268,-83.8817571,family,Carangidae
214557,Triaenodon obesus,214557,research,2024-09-07,True,1,8.707268,-83.8817571,family,Carcharhinidae
279152,Cephalopholis panamensis,279152,research,2024-09-07,False,0,8.707268,-83.8817571,family,Epinephelidae
217927,Myripristis berndti,217927,research,2024-09-07,False,0,8.707268,-83.8817571,family,Holocentridae
286209,Leptogorgia alba,286209,research,2024-09-07,False,0,8.707268,-83.8817571,family,Gorgoniidae
289201,Pavona gigantea,289201,needs_id,2024-09-07,False,0,8.707268,-83.8817571,family,Agariciidae
281202,Johnrandallia nigrirostris,281202,research,2024-09-07,False,0,8.707268,-83.8817571,family,Chaetodontidae
218853,Cirrhitichthys oxycephalus,218853,research,2024-09-07,True,1,8.707268,-83.8817571,family,Cirrhitidae
206938,Pocillopora,206938,needs_id,2024-09-07,False,0,8.707268,-83.8817571,family,Pocilloporidae
218378,Malacanthus brevirostris,218378,research,2024-09-07,False,0,8.707268,-83.8817571,family,Malacanthidae
138518,Spondylus,138518,needs_id,2024-09-07,True,1,8.707268,-83.8817571,family,Spondylidae
219124,Scarus rubroviolaceus,219124,research,2024-09-07,False,0,8.707268,-83.8817571,family,Scaridae
219124,Scarus rubroviolaceus,219124,research,2024-09-07,False,0,8.707268,-83.8817571,family,Scaridae
164811,Demospongiae,164811,needs_id,2024-09-07,True,2,8.707268,-83.8817571,family,
286209,Leptogorgia alba,286209,research,2024-09-07,False,0,8.707268,-83.8817571,family,Gorgoniidae
218419,Caranx melampygus,218419,research,2024-09-07,False,0,8.707268,-83.8817571,family,Carangidae
138268,Octopus,138268,needs_id,2024-09-07,True,1,8.707268,-83.8817571,family,Octopodidae
275736,Haemulon sexfasciatum,275736,research,2024-09-07,False,0,8.707268,-83.8817571,family,Haemulidae
273271,Caranx caballus,273271,research,2024-09-07,False,0,8.707268,-83.8817571,family,Carangidae
273858,Epinephelus labriformis,273858,research,2024-09-07,False,0,8.707268,-83.8817571,family,Epinephelidae
137206,Chelonia mydas,137206,research,2024-09-07,True,2,8.6098446021,-83.8222139915,family,Cheloniidae
267665,Pacifigorgia,267665,needs_id,2024-09-07,False,0,8.707268,-83.8817571,family,Gorgoniidae
137206,Chelonia mydas,137206,research,2024-09-07,True,1,8.6856444425,-83.8951780241,family,Cheloniidae
1042860,Hypanus longus,1042860,research,2024-09-07,True,1,8.707268,-83.8817571,family,Dasyatidae
219925,Arothron hispidus,219925,research,2024-09-07,True,1,8.707268,-83.8817571,family,Tetraodontidae
279624,Anisotremus taeniatus,279624,research,2024-09-07,False,0,8.707268,-83.8817571,family,Haemulidae
275729,Haemulon maculicauda,275729,needs_id,2024-09-07,False,0,8.707268,-83.8817571,family,Haemulidae
276524,Lutjanus argentiventris,276524,research,2024-09-07,False,0,8.707268,-83.8817571,family,Lutjanidae
281087,Hoplopagrus guentherii,281087,research,2024-09-07,False,0,8.707268,-83.8817571,family,Lutjanidae
206485,Porites,206485,needs_id,2024-09-07,False,0,8.707268,-83.8817571,family,Poritidae
1778,Limidae,1778,needs_id,2024-09-07,False,0,8.707268,-83.8817571,family,Limidae
214557,Triaenodon obesus,214557,research,2024-09-07,True,1,8.707268,-83.8817571,family,Carcharhinidae
218853,Cirrhitichthys oxycephalus,218853,research,2024-09-07,True,1,8.707268,-83.8817571,family,Cirrhitidae
125484,Antennariidae,125484,needs_id,2024-09-07,False,0,8.707268,-83.8817571,family,Antennariidae
276028,Pomacanthus zonipectus,276028,research,2017-06-18,False,0,8.5685573091,-83.2666979222,family,Pomacanthidae
217469,Echidna nebulosa,217469,research,2017-06-18,True,1,8.5685573091,-83.2666979222,family,Muraenidae
123111,Dendrochirotida,123111,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,family,
275729,Haemulon maculicauda,275729,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,family,Haemulidae
132044,Placospongia,132044,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,family,Placospongiidae
281087,Hoplopagrus guentherii,281087,research,2017-06-18,False,0,8.5685573091,-83.2666979222,family,Lutjanidae
273272,Caranx caninus,273272,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,family,Carangidae
279161,Pseudobalistes naufragium,279161,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,family,Balistidae
283177,Xenichthys xanti,283177,needs_id,2017-06-18,False,0,8.5685573091,-83.2666979222,family,Haemulidae
273702,Abudefduf troschelii,273702,research,2017-06-18,False,0,8.5685573091,-83.2666979222,family,Pomacentridae
464493,Pinctada mazatlanica,464493,research,2017-06-18,False,0,8.5685573091,-83.2666979222,family,Margaritidae
107459,Plagusia depressa,107459,research,2023-04-29,True,1,9.7337,-82.8090805556,family,Plagusiidae
213380,Echinometra lucunter,213380,needs_id,2023-04-28,False,0,9.7454472222,-82.8538055556,family,Echinometridae
1360,Actiniaria,1360,needs_id,2023-04-28,False,0,9.7444861111,-82.8546611111,family,
206071,Sabellastarte,206071,needs_id,2023-04-28,True,1,9.7453111111,-82.8537527778,family,Sabellidae
123083,Holothuroidea,123083,needs_id,2023-04-28,False,0,9.7452722222,-82.8536972222,family,
1264073,Exaiptasia diaphana,1264073,needs_id,2023-04-28,True,1,9.7452888889,-82.8537611111,family,Aiptasiidae
124454,Euapta lappa,124454,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Synaptidae
124454,Euapta lappa,124454,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Synaptidae
291135,Stichodactyla helianthus,291135,research,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Stichodactylidae
288456,Palythoa caribaeorum,288456,research,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Sphenopidae
179659,Echinometra,179659,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Echinometridae
123084,Ophiuroidea,123084,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,
159786,Thalassoma bifasciatum,159786,research,2023-04-30,True,3,9.6454900767,-82.6873418137,family,Labridae
205902,Millepora,205902,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Milleporidae
287421,Millepora complanata,287421,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Milleporidae
396741,Eucidaris tribuloides,396741,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Cidaridae
422493,Echinometra viridis,422493,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Echinometridae
124332,Diadema antillarum,124332,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Diadematidae
828326,Pseudodiploria clivosa,828326,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Faviidae
124332,Diadema antillarum,124332,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Diadematidae
289826,Diploria labyrinthiformis,289826,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Faviidae
422490,Tripneustes ventricosus,422490,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Toxopneustidae
287916,Agaricia tenuifolia,287916,needs_id,2023-04-30,False,0,9.7877339665,-82.6790261697,family,Agariciidae
422490,Tripneustes ventricosus,422490,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Toxopneustidae
828326,Pseudodiploria clivosa,828326,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Faviidae
207517,Siderastrea radians,207517,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Rhizangiidae
100682,Arachnactidae,100682,needs_id,2023-04-30,True,1,9.6454900767,-82.6873418137,family,Arachnactidae
828326,Pseudodiploria clivosa,828326,needs_id,2023-04-30,False,0,9.6454900767,-82.6873418137,family,Faviidae
287421,Millepora complanata,287421,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Milleporidae
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,
302432,Caranx ruber,302432,research,2023-04-29,True,1,9.7395788739,-82.8174400058,family,Carangidae
129831,Hermodice carunculata,129831,research,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Amphinomidae
123083,Holothuroidea,123083,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,
159559,Pterois volitans,159559,research,2023-04-29,True,1,9.7395788739,-82.8174400058,family,Scorpaenidae
275727,Haemulon flavolineatum,275727,research,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Haemulidae
159797,Lutjanus griseus,159797,research,2023-04-29,True,1,9.7395788739,-82.8174400058,family,Lutjanidae
279625,Anisotremus virginicus,279625,research,2023-04-29,True,1,9.7395788739,-82.8174400058,family,Haemulidae
302312,Caranx bartholomaei,302312,research,2023-04-29,True,1,9.7395788739,-82.8174400058,family,Carangidae
159581,Acanthurus coeruleus,159581,needs_id,2023-04-29,True,1,9.7395788739,-82.8174400058,family,Acanthuridae
125540,Kyphosidae,125540,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Kyphosidae
396741,Eucidaris tribuloides,396741,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Cidaridae
124332,Diadema antillarum,124332,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Diadematidae
124332,Diadema antillarum,124332,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Diadematidae
207516,Siderastrea siderea,207516,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Rhizangiidae
708859,Antillogorgia americana,708859,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Gorgoniidae
828326,Pseudodiploria clivosa,828326,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Faviidae
207516,Siderastrea siderea,207516,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Rhizangiidae
125277,Plexauridae,125277,needs_id,2023-04-29,False,0,9.7395788739,-82.8174400058,family,Plexauridae
288227,Acropora palmata,288227,research,2023-04-29,False,0,9.7912710479,-82.8450940607,family,Acroporidae
140059,Haliotis tuberculata,140059,research,2018-03-24,True,1,28.5766924755,-16.329363585,family,Haliotidae
135181,Balanophyllia (Balanophyllia) regia,1442415,needs_id,2018-03-24,False,0,28.5766924755,-16.329363585,family,Dendrophylliidae
123795,Coscinasterias tenuispina,123795,research,2018-03-24,True,1,28.5766924755,-16.329363585,family,Asteriidae
126772,Parablennius parvicornis,126772,research,2018-03-24,False,0,28.5766924755,-16.329363585,family,Blenniidae
123795,Coscinasterias tenuispina,123795,research,2018-03-24,False,0,28.5766924755,-16.329363585,family,Asteriidae
126970,Thalassoma pavo,126970,research,2018-03-24,True,1,28.5766924755,-16.329363585,family,Labridae
149855,Echinacea,149855,needs_id,2018-03-24,True,2,28.5766924755,-16.329363585,family,
124316,Paracentrotus lividus,124316,research,2018-03-24,True,1,28.5766924755,-16.329363585,family,Parechinidae
888371,Enthemonae,888371,needs_id,2018-03-24,True,2,28.5766924755,-16.329363585,family,
100808,Anemonia viridis,100808,research,2018-03-24,False,0,28.5766924755,-16.329363585,family,Actiniidae
135479,Physalia physalis,135479,research,2018-03-24,True,2,28.5766924755,-16.329363585,family,Physaliidae
124316,Paracentrotus lividus,124316,research,2018-03-24,False,0,28.5766924755,-16.329363585,family,Parechinidae
124316,Paracentrotus lividus,124316,research,2018-03-24,False,0,28.5766924755,-16.329363585,family,Parechinidae
138758,Aplysia punctata,138758,needs_id,2018-03-24,True,1,28.5766924755,-16.329363585,family,Aplysiidae
123795,Coscinasterias tenuispina,123795,research,2018-03-24,True,1,28.5766924755,-16.329363585,family,Asteriidae
100808,Anemonia viridis,100808,research,2018-03-24,True,1,28.5766924755,-16.329363585,family,Actiniidae
889885,Similiparma lurida,889885,research,2018-03-24,True,1,28.5766924755,-16.329363585,family,Pomacentridae
123795,Coscinasterias tenuispina,123795,research,2018-03-24,False,0,28.5766924755,-16.329363585,family,Asteriidae
135181,Balanophyllia (Balanophyllia) regia,1442415,needs_id,2018-03-24,False,0,28.5766924755,-16.329363585,family,Dendrophylliidae
138753,Aplysia dactylomela,138753,research,2018-03-24,True,2,28.5766924755,-16.329363585,family,Aplysiidae
100770,Metridium,100770,needs_id,2019-07-30,False,0,48.5455569954,-123.0130950756,family,Metridiidae
1718121,Haliclystus sanjuanensis,1718121,research,2019-07-31,False,0,48.4509722222,-122.9621361111,family,Haliclystidae
558913,Armina californica,558913,research,2019-07-22,False,0,48.5455027778,-123.0134416667,family,Arminidae
100833,Urticina eques,100833,needs_id,2019-08-12,False,0,48.5456194444,-123.0135416667,family,Actiniidae
575156,Haminoea vesicula,575156,needs_id,2019-08-11,False,0,48.5457916667,-123.0129916667,family,Haminoeidae
131641,Microcionidae,131641,needs_id,2019-07-31,True,1,48.4507305556,-122.9624472222,family,Microcionidae
369177,Leptasterias hexactis,369177,needs_id,2019-07-31,False,0,48.4509722222,-122.9621361111,family,Asteriidae
283347,Anthopleura elegantissima,283347,research,2019-07-31,True,1,48.4509472222,-122.9620361111,family,Actiniidae
255040,Evasterias troschelii,255040,research,2019-07-31,True,3,48.4509666667,-122.9620277778,family,Asteriidae
283347,Anthopleura elegantissima,283347,research,2019-07-31,True,1,48.4507777778,-122.9619305556,family,Actiniidae
535329,Pollicipes polymerus,535329,research,2019-07-31,False,0,48.4514888889,-122.9620972222,family,Pollicipedidae
240776,Cryptochiton stelleri,240776,research,2019-07-31,False,0,48.4508944444,-122.9618694444,family,Acanthochitonidae
131834,Haliclona,131834,needs_id,2019-07-31,False,0,48.4514916667,-122.9621361111,family,Chalinidae
165853,Halichondria (Halichondria) panicea,132627,needs_id,2019-07-31,False,0,48.4515,-122.9620444444,family,Halichondriidae
1360,Actiniaria,1360,needs_id,2019-07-31,False,0,48.4501833333,-122.9618916667,family,
283347,Anthopleura elegantissima,283347,research,2019-07-31,True,1,48.4516805556,-122.9619138889,family,Actiniidae
1360,Actiniaria,1360,needs_id,2019-07-31,False,0,48.4518611111,-122.9619916667,family,
1360,Actiniaria,1360,needs_id,2019-07-31,False,0,48.45165,-122.9620583333,family,
369177,Leptasterias hexactis,369177,needs_id,2019-07-31,False,0,48.4517777778,-122.9618833333,family,Asteriidae
529305,Eupentacta quinquesemita,529305,needs_id,2019-07-31,False,0,48.4517777778,-122.9618833333,family,Sclerodactylidae
369177,Leptasterias hexactis,369177,needs_id,2019-07-31,False,0,48.4517777778,-122.9618833333,family,Asteriidae
123390,Strongylocentrotus,123390,needs_id,2019-07-31,False,0,48.4517694444,-122.9619,family,Strongylocentrotidae
240747,Strongylocentrotus purpuratus,240747,needs_id,2019-07-31,True,1,48.4518,-122.9618444444,family,Strongylocentrotidae
242666,Amphiodia occidentalis,242666,needs_id,2019-07-31,False,0,48.4518861111,-122.9618222222,family,Amphiuridae
369177,Leptasterias hexactis,369177,needs_id,2019-07-31,False,0,48.4518861111,-122.9618527778,family,Asteriidae
581816,Doris montereyensis,581816,research,2019-07-31,False,0,48.4518361111,-122.9615333333,family,Dorididae
283347,Anthopleura elegantissima,283347,research,2019-07-31,False,0,48.4520138889,-122.9619222222,family,Actiniidae
283347,Anthopleura elegantissima,283347,needs_id,2019-07-31,False,0,48.4519527778,-122.9618611111,family,Actiniidae
367837,Mytilus californianus,367837,research,2019-07-31,False,0,48.4518916667,-122.9620361111,family,Mytilidae
283347,Anthopleura elegantissima,283347,research,2019-07-31,False,0,48.4522472222,-122.9618,family,Actiniidae
369117,Henricia leviuscula,369117,needs_id,2019-07-31,True,2,48.4525555556,-122.9622027778,family,Echinasteridae
100706,Urticina,100706,needs_id,2019-07-31,True,2,48.4526166667,-122.9622944444,family,Actiniidae
529305,Eupentacta quinquesemita,529305,needs_id,2019-07-31,False,0,48.4527083333,-122.9623194444,family,Sclerodactylidae
529305,Eupentacta quinquesemita,529305,needs_id,2019-07-31,False,0,48.4527472222,-122.9624472222,family,Sclerodactylidae
123080,Asteroidea,123080,needs_id,2019-07-31,False,0,48.4527083333,-122.9623194444,family,
225807,Cucumaria miniata,225807,research,2019-07-31,False,0,48.4528722222,-122.9624777778,family,Cucumariidae
890436,Diaulula odonoghuei,890436,research,2019-07-30,False,0,48.5216777778,-123.0142527778,family,Discodorididae
225807,Cucumaria miniata,225807,needs_id,2019-07-30,False,0,48.5216333333,-123.0141666667,family,Cucumariidae
240771,Dermasterias imbricata,240771,research,2019-07-30,False,0,48.5216722222,-123.0138638889,family,Asteropseidae
240747,Strongylocentrotus purpuratus,240747,research,2019-07-30,False,0,48.5216222222,-123.0135805556,family,Strongylocentrotidae
242666,Amphiodia occidentalis,242666,needs_id,2019-07-30,False,0,48.52155,-123.0135027778,family,Amphiuridae
240747,Strongylocentrotus purpuratus,240747,research,2019-07-30,False,0,48.5216777778,-123.0142138889,family,Strongylocentrotidae
386353,Mopalia muscosa,386353,research,2019-07-30,False,0,48.486,-123.0691972222,family,Mopaliidae
386338,Katharina tunicata,386338,research,2019-07-30,False,0,48.4859166667,-123.0691611111,family,Mopaliidae
923,Maldanidae,923,needs_id,2019-07-30,True,1,48.4818277778,-123.0717611111,family,Maldanidae
528885,Leptosynapta clarki,528885,needs_id,2019-07-30,False,0,48.4818416667,-123.0717388889,family,Synaptidae
287192,Cyanea ferruginea,287192,research,2019-07-30,False,0,48.4818694444,-123.0720972222,family,Cyaneidae
170478,Cliona tenuis,170478,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Clionaidae
558,Porifera,558,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,
170478,Cliona tenuis,170478,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Clionaidae
282139,Pareques acuminatus,282139,research,2019-06-06,True,1,21.8210984213,-89.5442116698,family,Sciaenidae
275645,Opsanus beta,275645,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Batrachoididae
267790,Pterogorgia,267790,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Pterogorgiidae
127402,Diodon holocanthus,127402,research,2019-06-06,True,1,21.8210984213,-89.5442116698,family,Diodontidae
558,Porifera,558,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,
712603,Hypoplectrus ecosur,712603,research,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Serranidae
558,Porifera,558,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,
558,Porifera,558,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,
123084,Ophiuroidea,123084,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,
178754,Echinaster (Othilia) spinulosus,178754,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Echinasteridae
367850,Lytechinus variegatus,367850,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Toxopneustidae
178754,Echinaster (Othilia) spinulosus,178754,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Echinasteridae
422499,Clypeaster subdepressus,422499,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Clypeasteridae
178754,Echinaster (Othilia) spinulosus,178754,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Echinasteridae
159350,Diplectrum formosum,159350,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Serranidae
422499,Clypeaster subdepressus,422499,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Clypeasteridae
422499,Clypeaster subdepressus,422499,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Clypeasteridae
159350,Diplectrum formosum,159350,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Serranidae
367850,Lytechinus variegatus,367850,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Toxopneustidae
367850,Lytechinus variegatus,367850,needs_id,2019-06-06,False,0,21.8210984213,-89.5442116698,family,Toxopneustidae
206485,Porites,206485,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Poritidae
985,Sabellidae,985,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Sabellidae
206485,Porites,206485,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Poritidae
206614,Pavona,206614,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Agariciidae
100766,Telmatactis,100766,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Andvakiidae
275763,Halichoeres dispilus,275763,research,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Labridae
1302,Pycnogonida,1302,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,
123084,Ophiuroidea,123084,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,
271825,Gymnothorax castaneus,271825,needs_id,2017-03-29,True,1,8.5970647922,-83.3023924782,family,Muraenidae
117305,Macrorhynchia philippina,117305,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Aglaopheniidae
125302,Leptogorgia,125302,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Gorgoniidae
281202,Johnrandallia nigrirostris,281202,research,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Chaetodontidae
218429,Gnathanodon speciosus,218429,research,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Carangidae
164811,Demospongiae,164811,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,
164811,Demospongiae,164811,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,
279152,Cephalopholis panamensis,279152,research,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Epinephelidae
282104,Parapsettus panamensis,282104,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Ephippidae
1297576,Styracura pacifica,1297576,research,2017-03-29,True,2,8.5318100601,-83.3221831936,family,Potamotrygonidae
206485,Porites,206485,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Poritidae
273584,Thalassoma lucasanum,273584,research,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Labridae
218853,Cirrhitichthys oxycephalus,218853,research,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Cirrhitidae
135085,Caryophyllia,135085,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Caryophylliidae
395098,Carijoa riisei,395098,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Carijoidae
125523,Carangidae,125523,needs_id,2017-03-29,False,0,8.5970647922,-83.3023924782,family,Carangidae
